"","station","date","air_temp_avg_c","air_temp_min_c","air_temp_max_c","air_temp_peak_c","precip_total_mm","wind_speed_vcavg_ms","wind_dir_vcavg_deg","wind_speed_max_ms","wind_dir_max_speed_deg","hum_per","soil_temp_10cm_avg_c","barom_pres_hpa","soil_mois_wfv","solar_irr_avg_wm2","solar_irr_summ_mjm2d","file"
"666","PN Bicuar",2017-01-14,19,16.1,22.3,23.1,0.8,1.3,245.338,5.72222,275,72.58,27.45,875.4,0.025,128.42,11.0952,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"667","PN Bicuar",2017-01-15,23.21,16,31.8,32.7,0,1.68,268.976,4.25,279,53.21,26.97,874.1,0.022,263.25,22.7448,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"668","PN Bicuar",2017-01-16,23.83,15,33.9,34.4,0,0.58,231.121,2.58333,137,48.42,28.22,874.3,0.02,253.79,21.9276,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"669","PN Bicuar",2017-01-17,24.44,17,32.8,33.8,0.8,0.87,183.584,3.25,151,54.13,29.18,874,0.019,267.5,23.112,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"670","PN Bicuar",2017-01-18,21.67,16.6,31.1,32.2,7.8,1.05,243.29,3.88889,298,79.79,28.94,876.1,0.018,213.96,18.486,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"671","PN Bicuar",2017-01-19,21.03,18.1,27.7,29.7,20.2,1.11,245.565,5.22222,292,84.79,27.05,876.7,0.027,189.33,16.3584,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"672","PN Bicuar",2017-01-20,22.71,17.2,29.6,30.8,0,0.79,245.325,3.02778,256,75.42,26.55,876.6,0.063,254.83,22.0176,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"673","PN Bicuar",2017-01-21,22.04,17,29.3,31.3,0,0.65,254.638,5.27778,280,77.13,26.81,876.2,0.062,226.38,19.5588,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"674","PN Bicuar",2017-01-22,23.48,17.2,31.4,33.4,0,0.88,262.228,4.11111,297,70.21,27.6,875.6,0.059,279.83,24.1776,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"675","PN Bicuar",2017-01-23,20.62,18.4,26.5,27.6,33.2,0.97,256.239,3.55556,322,90.88,26.65,874.8,0.056,104.25,9.0072,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"676","PN Bicuar",2017-01-24,18.29,16.5,21,21.8,102.4,3.68,303.523,6.52778,310,95.17,22.68,874.4,0.098,105.38,9.1044,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"677","PN Bicuar",2017-01-25,20.05,16.7,24.6,25.9,2.2,1.29,285.589,3.80556,311,82.54,23.04,877.6,0.073,127.29,10.998,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"678","PN Bicuar",2017-01-26,21.74,17.4,26.9,28.2,0.2,1.04,254.038,3.38889,281,80.67,24.17,877.8,0.065,221.67,19.152,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"679","PN Bicuar",2017-01-27,22.93,18,30.4,30.9,0,1.73,285.236,4,266,72.5,25.75,877.3,0.061,273.21,23.6052,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"680","PN Bicuar",2017-01-28,21.35,13.9,29.1,30.1,0,1.05,264.636,3.88889,280,73.33,26.4,877.5,0.057,261.25,22.572,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"681","PN Bicuar",2017-01-29,21.38,14.1,28.9,29.6,0,2.02,300.901,4.86111,311,71.83,27.07,878.4,0.055,284.25,24.5592,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"682","PN Bicuar",2017-01-30,20.63,9.9,32,32.8,0,0.86,268.328,2.61111,271,66.71,27.3,877.9,0.051,339.33,29.3184,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"683","PN Bicuar",2017-01-31,20.68,9.3,32.6,33.4,0,0.67,184.762,3.08333,158,65.04,27.7,876.6,0.048,341.13,29.4732,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"684","PN Bicuar",2017-02-01,22.21,11.4,33.2,34.5,0,1.22,238.054,4.33333,209,59.92,28.18,874.9,0.045,321.54,27.7812,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"685","PN Bicuar",2017-02-02,22.05,16.8,29,30,0,2.11,285.466,5.30556,271,59.79,28.14,876.5,0.04,194,16.7616,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"686","PN Bicuar",2017-02-03,21.51,12.9,31.3,32,0,1.84,276.669,4.88889,275,64.75,28.14,876.7,0.036,277.63,23.9868,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"687","PN Bicuar",2017-02-04,21.2,9.4,33.1,34,0,0.89,227.097,3.08333,187,65.33,28.32,875.5,0.03,325.25,28.1016,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"688","PN Bicuar",2017-02-05,20.51,8.7,32.9,33.8,0,0.69,222.77,2.61111,292,62.17,28.62,875.8,0.025,345.67,29.8656,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"689","PN Bicuar",2017-02-06,19.81,7.1,32.7,33.9,0,0.73,187.589,4.08333,154,61.88,28.37,876,0.022,334.29,28.8828,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"690","PN Bicuar",2017-02-07,20.15,8.4,30.4,31.2,0,0.9,183.515,4.16667,163,65.71,28.03,876.1,0.018,254.21,21.9636,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"691","PN Bicuar",2017-02-08,22.5,16.1,30.1,30.9,0,0.95,185.403,3.94444,184,67.33,28.33,875.1,0.017,207.17,17.8992,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"692","PN Bicuar",2017-02-09,23.48,16.6,30.5,32,0,0.57,159.607,2.19444,153,66.71,28.31,875.2,0.019,223.33,19.296,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"693","PN Bicuar",2017-02-10,22.24,18.3,30.8,31.9,4.2,0.57,179.044,3.63889,108,82.42,28.46,875,0.017,205.29,17.7372,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"694","PN Bicuar",2017-02-11,21.68,18.1,29.5,30.8,0.8,0.82,244.933,2.91667,210,84.92,27.49,875.5,0.016,207.46,17.9244,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"695","PN Bicuar",2017-02-12,22.25,15.8,29.7,31.4,5,0.51,159.767,2.97222,73,80.38,27.38,876,0.017,256.83,22.1904,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"696","PN Bicuar",2017-02-13,22.37,18.9,29.5,30.8,5,0.75,225.525,3.08333,275,84.67,27.56,875.5,0.018,239.71,20.7108,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"697","PN Bicuar",2017-02-14,22.05,18.2,28.5,29.7,9.4,0.72,171.945,2.88889,194,83.33,26.67,874.2,0.02,251,21.6864,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"698","PN Bicuar",2017-02-15,21.7,19.5,26.9,27.8,13,1.25,245.468,3.27778,288,86.54,26.28,876.5,0.043,166,14.3424,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"699","PN Bicuar",2017-02-16,19.35,17.8,22.9,23.9,24.4,2.06,274.009,4.02778,255,94.83,24.66,875.9,0.093,102.46,8.8524,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"700","PN Bicuar",2017-02-17,19.71,17.3,24.1,25.4,6.2,1.18,268.845,2.55556,304,89.42,24.27,876.5,0.085,155.75,13.4568,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"701","PN Bicuar",2017-02-18,21.88,16.8,27.7,29,0,1.92,302.636,3.94444,302,73.25,25.09,877,0.072,251.96,21.7692,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"702","PN Bicuar",2017-02-19,20.95,15.5,28.8,29.6,0,2.04,304.592,4.97222,309,75.21,25.81,877.5,0.064,281.08,24.2856,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"703","PN Bicuar",2017-02-20,21.13,14.2,28.9,30,0,2.23,306.825,5.75,325,72.5,26.32,876.8,0.06,304.25,26.2872,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"704","PN Bicuar",2017-02-21,21.88,15.5,29.2,30.1,0,2.83,308.118,5.41667,313,67.88,27.28,876.2,0.056,318.83,27.5472,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"705","PN Bicuar",2017-02-22,20.32,14.9,27,27.8,0,1.77,306.358,5.5,317,73.63,27.12,876.7,0.053,209.88,18.1332,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"706","PN Bicuar",2017-02-23,20.6,11.4,30.4,32.1,0,0.84,207.7,3.55556,260,75.29,26.59,876.2,0.049,274.17,23.688,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"707","PN Bicuar",2017-02-24,23.35,18.2,31.3,32.1,0,0.98,213.93,2.58333,199,72.67,27.03,876.2,0.048,280.67,24.2496,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"708","PN Bicuar",2017-02-25,21.47,18.5,27.3,28,0,1.4,283.762,4.63889,291,79.38,26.11,877.3,0.046,135.75,11.7288,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"709","PN Bicuar",2017-02-26,22.31,16.8,30.5,31.5,0,0.85,250.315,4.02778,267,76.17,25.72,875.5,0.044,216.63,18.7164,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"710","PN Bicuar",2017-02-27,20.35,17.2,27.5,29.9,0,0.86,245.509,4.91667,279,87.42,25.38,869.3,0.059,186.46,16.11,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"711","PN Bicuar",2017-02-28,20.19,17.1,25.9,26.6,0,1.36,281.024,4.72222,324,89.04,24.75,866.8,0.084,165.46,14.2956,"2017-02_D_PNBicuar_0000361101_jdlw.xls"
"712","PN Bicuar",2017-03-01,19.18,17.1,23.4,24.4,0,1.56,276.789,2.91667,298,93.75,23.96,873.5,0.088,110.21,9.522,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"713","PN Bicuar",2017-03-02,21.22,16.4,26.5,27.3,0,1.18,278.739,2.86111,310,82.25,24.13,876.3,0.079,185.25,16.0056,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"714","PN Bicuar",2017-03-03,21.61,17.8,27,27.9,0,0.71,274.915,3.22222,307,81.88,24.56,875.6,0.069,170.25,14.7096,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"715","PN Bicuar",2017-03-04,22.53,17.5,29.2,29.7,0,1.4,264.945,4.05556,300,72.42,25.67,874.5,0.064,275.75,23.8248,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"716","PN Bicuar",2017-03-05,22.09,18,30.1,31.5,0,1.14,241.092,4.72222,255,81.33,26.85,875.2,0.06,236.21,20.4084,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"717","PN Bicuar",2017-03-06,22.38,16.5,30,30.7,0,0.68,253.766,2.5,288,77.63,26.64,875.5,0.057,272.42,23.5368,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"718","PN Bicuar",2017-03-07,23.3,15.5,31.5,32.3,0,0.83,235.787,3.63889,291,72.42,26.82,874.4,0.056,288.29,24.9084,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"719","PN Bicuar",2017-03-08,20.17,18.6,23.3,23.7,0,1.47,298.908,4.16667,321,90.13,26.08,875.6,0.053,90.58,7.8264,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"720","PN Bicuar",2017-03-09,21.16,16.1,28.5,28.9,0,1.64,293.398,4,316,79.79,25.38,875.6,0.053,269.25,23.2632,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"721","PN Bicuar",2017-03-10,21.92,15.9,29,30.5,0,0.94,229.289,3.61111,236,81,26.29,875.3,0.053,247.13,21.3516,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"722","PN Bicuar",2017-03-11,21.13,18.2,26.9,28.5,0,1.12,138.024,4.52778,144,85.54,25.97,875.2,0.048,176.96,15.2892,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"723","PN Bicuar",2017-03-12,20.81,17.2,26.9,28.6,0,0.69,153.719,3.58333,253,88.92,25.04,876,0.08,192.75,16.6536,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"724","PN Bicuar",2017-03-13,20.92,15.4,29.2,30.4,0,0.61,146.88,2.86111,95,85.5,24.85,877.3,0.084,273.54,23.634,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"725","PN Bicuar",2017-03-14,21.32,15.2,29,30.8,0,0.63,170.132,3.63889,125,85.33,24.92,877.7,0.07,211.25,18.252,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"726","PN Bicuar",2017-03-15,20.7,16.9,27.5,28.5,0,0.42,134.794,2.77778,111,89.75,24.82,876.8,0.065,170.88,14.7636,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"727","PN Bicuar",2017-03-16,21.12,17.6,26.6,27.8,0,1.1,163.963,3.88889,143,84.96,24.82,876.6,0.063,217.33,18.7776,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"728","PN Bicuar",2017-03-17,21.29,17.2,29.8,30.6,0,0.84,166.58,3.05556,99,82.63,25.2,876.7,0.067,248.63,21.4812,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"729","PN Bicuar",2017-03-18,19.92,17.1,26.3,27.7,0,0.9,116.524,3.75,83,92.29,24.25,878.8,0.091,160.67,13.8816,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"730","PN Bicuar",2017-03-19,22.58,17.9,28.5,29.9,0,1.48,109.999,4.30556,109,78.58,24.91,880,0.076,252.92,21.852,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"731","PN Bicuar",2017-03-20,21.72,14.5,29.8,30.7,0,1.2,111.145,4.08333,110,76.29,25.45,879,0.069,287.21,24.8148,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"732","PN Bicuar",2017-03-21,21.43,13.8,30.1,31.1,0,1.09,97.198,4.30556,105,74.67,26.05,878.3,0.064,298.33,25.776,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"733","PN Bicuar",2017-03-22,21.94,15.2,30.8,31.5,0,0.63,117.772,3.88889,101,75.79,26.46,878,0.061,260.67,22.5216,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"734","PN Bicuar",2017-03-23,22.3,15.2,30.2,31.1,0,0.93,170.931,3.25,119,75.88,26.98,878.2,0.057,292,25.2288,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"735","PN Bicuar",2017-03-24,19.75,15.1,28.5,30.7,0,0.8,237.934,2.80556,159,88.17,26.14,878.3,0.054,160.13,13.8348,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"736","PN Bicuar",2017-03-25,21.63,17.3,29,29.8,0,0.85,150.701,3.08333,122,82.04,25.23,878.4,0.054,250.13,21.6108,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"737","PN Bicuar",2017-03-26,21.02,17.3,27.3,28.8,0,0.83,131.079,3.97222,122,86.46,25.26,878.2,0.06,217.04,18.7524,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"738","PN Bicuar",2017-03-27,21.68,15.9,29,30.4,0,1.29,130.714,3.33333,153,82.88,25.06,877.3,0.063,216.08,18.6696,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"739","PN Bicuar",2017-03-28,21.11,17.5,27.9,29.1,0,1.43,125.662,4.05556,99,85.17,25.09,878.9,0.08,203.25,17.5608,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"740","PN Bicuar",2017-03-29,21.55,17,28.3,29.6,0,0.96,105.481,3.58333,120,81.88,24.95,877.8,0.077,223.46,19.3068,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"741","PN Bicuar",2017-03-30,21.9,15.3,29.1,30.4,0,1.38,99.4694,4.11111,88,79,25.14,878.7,0.072,257.29,22.23,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"742","PN Bicuar",2017-03-31,21.98,15.5,28.9,29.6,0,1.29,114.126,4.36111,99,78.08,25.88,879.5,0.067,251.83,21.7584,"2017-03_D_PNBicuar_0000361101_gxdz.xls"
"743","PN Bicuar",2017-04-01,21.88,14.9,29.9,31,0,0.95,113.003,3.86111,116,73.75,26.6,879.3,0.063,287.92,24.876,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"744","PN Bicuar",2017-04-02,19.93,10.8,30,30.8,0,0.89,109.675,4.86111,110,73.13,26.44,879.2,0.058,294.96,25.4844,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"745","PN Bicuar",2017-04-03,20.16,11.2,29.9,30.8,0,1.3,101.703,5.02778,94,74.17,26.38,879.1,0.055,276.33,23.8752,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"746","PN Bicuar",2017-04-04,19.46,11,30.1,30.9,0,0.97,118.516,4.63889,118,72.5,26.38,879.7,0.051,295.79,25.5564,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"747","PN Bicuar",2017-04-05,17.85,7.3,29.4,30.2,0,0.82,106.911,5.27778,113,70.83,26.06,879.4,0.047,297.75,25.7256,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"748","PN Bicuar",2017-04-06,18.66,7.9,30.4,31.2,0,0.59,98.6067,4.19444,105,72.21,25.88,877.8,0.041,287.88,24.8724,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"749","PN Bicuar",2017-04-07,20.02,9.7,32,33.3,0,0.51,165.533,3.27778,127,74.58,26.01,876.4,0.037,243.92,21.0744,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"750","PN Bicuar",2017-04-08,19.57,13.7,27.2,28.8,0,0.62,115.658,3.27778,105,82.75,25.91,878.1,0.032,162.67,14.0544,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"751","PN Bicuar",2017-04-09,20.08,12.6,30.2,31.4,0,0.66,116.443,2.58333,95,80.5,25.59,878.7,0.027,211.04,18.234,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"752","PN Bicuar",2017-04-10,19.58,13,28,29.5,0,0.68,165.62,3.72222,123,85.46,25.98,877.7,0.024,207.33,17.9136,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"753","PN Bicuar",2017-04-11,21.47,14.4,30.4,32.2,0,0.74,117.418,2.91667,92,77.46,26.36,876.2,0.022,234.75,20.2824,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"754","PN Bicuar",2017-04-12,21.72,13.3,31.5,32.4,0,0.57,215.939,3.25,300,74.08,26.57,875.9,0.02,254.17,21.96,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"755","PN Bicuar",2017-04-13,20.22,16,29,30.2,0,0.93,181.449,4.27778,211,88.96,26.14,877.3,0.038,213.96,18.486,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"756","PN Bicuar",2017-04-14,21.08,15,29.8,30.9,0,0.65,201.181,2.02778,159,81.67,24.87,882.3,0.081,257.46,22.2444,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"757","PN Bicuar",2017-04-15,21.2,14.1,30.7,32,0,0.51,125.286,2.58333,117,79.79,25.01,878.6,0.072,269.13,23.2524,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"758","PN Bicuar",2017-04-16,21.76,13.9,31.4,32.4,0,0.49,118.56,2.75,94,76.83,25.11,877.6,0.066,239.13,20.6604,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"759","PN Bicuar",2017-04-17,21.13,15,30.1,30.9,0,0.46,233.384,3.33333,240,79.21,25.34,878.3,0.062,199.88,17.2692,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"760","PN Bicuar",2017-04-18,20.83,13.5,29.8,30.5,0,0.72,120.051,2.97222,106,78.79,25.51,877.8,0.059,259.71,22.4388,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"761","PN Bicuar",2017-04-19,19.74,12.4,28.6,29.5,0,1.01,190.836,4.97222,191,82.04,25.15,877.5,0.056,187.75,16.2216,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"762","PN Bicuar",2017-04-20,19.72,14.3,26.9,28.6,0,0.81,125.485,2.75,116,85.08,24.43,878.9,0.077,208.33,18,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"763","PN Bicuar",2017-04-21,20.27,12,29.2,30.5,0,0.37,126.262,2.41667,94,76.58,23.82,877.4,0.072,255.04,22.0356,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"764","PN Bicuar",2017-04-22,19.15,14,27,28.3,0,0.9,183.455,2.80556,158,84.42,24.04,877.6,0.068,186.88,16.146,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"765","PN Bicuar",2017-04-23,18.42,13,27.4,28.5,0,0.45,198.287,2.11111,122,82.75,23.8,878.4,0.064,200.25,17.3016,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"766","PN Bicuar",2017-04-24,18.29,10.2,28.8,29.6,0,0.26,162.597,3.19444,88,76.88,23.78,878.7,0.061,254.04,21.9492,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"767","PN Bicuar",2017-04-25,17.33,7.6,29.8,30.7,0,0.52,94.8073,3.58333,85,76.29,23.62,878.1,0.058,266.38,23.0148,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"768","PN Bicuar",2017-04-26,18.37,8.9,29.8,30.5,0,0.35,113.224,2.72222,77,77.46,23.8,878.4,0.056,253.42,21.8952,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"769","PN Bicuar",2017-04-27,18.1,9.3,28.9,29.7,0,0.48,72.0574,2.77778,88,77.25,23.87,879.2,0.053,239.17,20.664,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"770","PN Bicuar",2017-04-28,18.65,8.9,29.9,30.8,0,0.52,102.814,2.52778,77,74.71,23.97,879.8,0.05,256.25,22.14,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"771","PN Bicuar",2017-04-29,18.79,10.8,29,30.5,0,0.72,100.95,3.22222,79,75.71,24.29,880.8,0.048,239.33,20.6784,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"772","PN Bicuar",2017-04-30,17.14,8.4,27.9,28.6,0,0.95,104.284,3.63889,99,74.13,24.18,880.7,0.045,259.08,22.3848,"2017-04_D_PNBicuar_0000361101_lvsv.xls"
"773","PN Bicuar",2017-05-01,15.44,5.4,27.1,27.5,0,0.89,106.99,4.61111,109,73.54,23.65,880.4,0.041,259.08,22.3848,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"774","PN Bicuar",2017-05-02,16.18,5.5,27.6,29,0,0.76,103.862,5,113,72.25,23.3,879.5,0.038,247.29,21.366,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"775","PN Bicuar",2017-05-03,18.18,9,27.6,29.1,0,0.73,74.0997,3.94444,91,73.42,23.49,878.8,0.035,220.88,19.0836,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"776","PN Bicuar",2017-05-04,18.28,9,28.4,29.8,0,0.51,96.1801,3.5,99,73.71,23.64,878.6,0.031,207.58,17.9352,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"777","PN Bicuar",2017-05-05,19.34,10.4,29.7,30.8,0,0.44,113.323,3,120,71.46,24.12,879.3,0.028,224.08,19.3608,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"778","PN Bicuar",2017-05-06,17.15,8.3,29.7,31.1,0,0.07,144.57,2.19444,112,73.58,23.93,880,0.024,226.88,19.602,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"779","PN Bicuar",2017-05-07,16.07,4.9,29.8,30.9,0,0.26,203.082,2.16667,74,70.25,23.42,878.8,0.021,251.67,21.744,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"780","PN Bicuar",2017-05-08,16.48,4.8,30.2,31.1,0,0.47,126.519,3.58333,117,71.54,23.18,879,0.02,248.83,21.4992,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"781","PN Bicuar",2017-05-09,18.39,8.3,31.3,32,0,0.49,92.748,3.02778,115,73.17,23.56,878.3,0.019,241.29,20.8476,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"782","PN Bicuar",2017-05-10,18.03,8.1,30.3,31.1,0,0.66,83.9916,3.55556,91,72.17,23.78,878.8,0.019,233.58,20.1816,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"783","PN Bicuar",2017-05-11,17.34,6.8,30.3,30.8,0,0.5,116.243,3.05556,126,73.25,23.67,879.9,0.018,239.54,20.6964,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"784","PN Bicuar",2017-05-12,16.33,6.1,29.2,30.4,0,0.63,99.8925,3.61111,114,72.21,23.5,880.3,0.018,228.92,19.7784,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"785","PN Bicuar",2017-05-13,14.95,4.1,28.6,29.5,0,0.64,95.9795,3.94444,106,69.46,23.03,880,0.016,245.96,21.2508,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"786","PN Bicuar",2017-05-14,14.55,2.9,28.2,29.2,0,0.42,102.979,3.44444,117,68.63,22.61,879.6,0.017,244.29,21.1068,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"787","PN Bicuar",2017-05-15,15.1,3,28.9,29.7,0,0.42,114.292,3.77778,112,70.42,22.43,879.5,0.015,241.08,20.8296,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"788","PN Bicuar",2017-05-16,15.77,4.8,28.9,29.7,0,0.49,124.228,3.75,107,70.88,22.58,880.3,0.014,237.21,20.4948,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"789","PN Bicuar",2017-05-17,15.27,4.4,28.5,29.4,0,0.19,109.692,3.44444,114,71,22.57,879.9,0.015,232.67,20.1024,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"790","PN Bicuar",2017-05-18,15.03,3.9,29.3,29.9,0,0.36,192.671,3.77778,121,71.63,22.33,880.2,0.014,231,19.9584,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"791","PN Bicuar",2017-05-19,15.13,4.5,28.4,29,2,0.59,121.208,4.25,123,71.29,22.21,880.8,0.014,228.63,19.7532,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"792","PN Bicuar",2017-05-20,14.82,3.7,28.1,28.8,0,0.61,112.919,3.55556,101,71.17,22.11,881.7,0.014,235.92,20.3832,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"793","PN Bicuar",2017-05-21,14.89,3.6,28.5,29.2,0,0.47,112.627,3.02778,97,71.38,22,880.1,0.014,232.42,20.0808,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"794","PN Bicuar",2017-05-22,15.16,4.1,29,29.6,0,0.35,147.604,3.33333,96,69.96,21.95,878.8,0.014,232.29,20.07,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"795","PN Bicuar",2017-05-23,16.37,7.3,29,29.7,0,0.43,141.029,2.5,115,70.04,22.13,879.2,0.015,226.75,19.5912,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"796","PN Bicuar",2017-05-24,17.02,5.5,29.6,30.7,0,0.32,136.301,2.30556,94,70.5,22.14,879,0.015,200.29,17.3052,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"797","PN Bicuar",2017-05-25,17,5.7,30.5,31,0,0.33,166.74,2.86111,86,69.58,22.37,878.5,0.015,222,19.1808,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
"798","PN Bicuar",2017-05-26,19.07,8.5,30.8,31.6,0,0.42,123.148,2.36111,86,70.33,22.6,878.6,0.015,194.21,16.7796,"2017-05_D_PNBicuar_0000361101_tmyy.xls"
